id,parent_id,area_name,latitude,longitude
1,0,Aceh,4.57369,96.8358
2,0,Sumatera Utara,2.34767,99.2418
3,0,Sumatera Barat,-0.560294,100.475
4,0,Riau,0.653672,101.738
5,0,Jambi,-1.58183,102.731
6,0,Sumatera Selatan,-3.22827,104.089
7,0,Bengkulu,-3.51342,102.384
8,0,Lampung,-4.85563,104.957
9,0,Kepulauan Bangka Belitung,-2.70163,106.467
10,0,Kepulauan Riau,1.6587,106.093
11,0,Daerah Khusus Ibukota Jakarta,-6.21155,106.845
12,0,Jawa Barat,-6.9237,107.597
13,0,Jawa Tengah,-7.20445,110.022
14,0,Daerah Istimewa Yogyakarta,-7.84706,110.426
15,0,Jawa Timur,-7.66608,112.362
16,0,Banten,-6.40589,106.064
17,0,Bali,-8.40955,115.189
19,0,Nusa Tenggara Timur,-8.66928,121.235
20,0,Kalimantan Barat,-0.175781,110.95
21,0,Kalimantan Tengah,-0.818454,113.041
22,0,Kalimantan Selatan,-2.91013,115.578
23,0,Kalimantan Timur,1.64017,116.421
24,0,Sulawesi Utara,0.624148,123.976
25,0,Sulawesi Tengah,-1.43013,121.446
26,0,Sulawesi Selatan,-3.66898,119.975
27,0,Sulawesi Tenggara,-4.14509,122.175
28,0,Gorontalo,0.699674,122.447
29,0,Sulawesi Barat,-2.84292,119.232
30,0,Maluku,-3.2389,130.146
31,0,Maluku Utara,1.57111,127.809
32,0,Papua Barat,-4.35463,139.366
33,0,Papua,-1.33626,133.175
34,0,Nasional,,
35,0,Nusa Tenggara Barat,-8.65434,117.363
111,11,Jakarta Pusat,-6.17128,106.844
112,11,Jakarta Barat,-6.15899,106.748
113,11,Jakarta Selatan,-6.26855,106.807
114,11,Jakarta Timur,-6.24909,106.901
115,11,Jakarta Utara,-6.131,106.863
116,111,Gambir,-6.16786,106.834
117,111,Tanah Abang,-6.20114,106.817
118,111,Menteng,-6.19005,106.843
119,111,Senen,-6.18169,106.855
120,111,Cempaka Putih,-6.18083,106.875
121,111,Johar Baru,-6.17998,106.863
122,111,Kemayoran,-6.16095,106.866
123,111,Sawah Besar,-6.15259,106.843
124,112,Tamansari,-6.14593,106.825
125,112,Tambora,-6.14781,106.806
126,112,Palmerah,-6.18851,106.803
127,112,Grogol Petamburan,-6.1618,106.792
128,112,Kebon Jeruk,-6.18681,106.776
129,112,Kembangan,-6.19039,106.746
130,112,Cengkareng,-6.15063,106.744
131,112,Kalideres,-6.1467,106.711
132,113,Kebayoran Baru,-6.24235,106.807
133,113,Kebayoran Lama,-6.24295,106.786
134,113,Pesanggrahan,-6.2549,106.765
135,113,Cilandak,-6.29517,106.801
136,113,Pasar Minggu,-6.28834,106.836
137,113,Jagakarsa,-6.33628,106.831
138,113,Mampang Prapatan,-6.25404,106.827
139,113,Pancoran,-6.26138,106.849
140,113,Tebet,-6.22589,106.857
141,113,Setiabudi,-6.21804,106.838
142,114,Matraman,-6.20438,106.87
143,114,Pulo Gadung,-6.19159,106.897
144,114,Jatinegara,-6.2316,106.885
145,114,Duren Sawit,-6.23322,106.931
146,114,Kramatjati,-6.27452,106.872
147,114,Makasar,-6.27401,106.901
148,114,Ciracas,-6.32895,106.889
149,114,Pasar Rebo,-6.32758,106.866
150,114,Cipayung,-6.33048,106.911
151,114,Cakung,-6.1909,106.95
152,115,Cilincing,-6.12707,106.951
153,115,Koja,-6.12033,106.912
154,115,Kelapa Gading,-6.15796,106.918
155,115,Tanjung Priok,-6.13236,106.88
156,115,Pademangan,-6.12741,106.839
157,115,Penjaringan,-6.117,106.768
158,11,Kepulauan Seribu,-5.59822,106.552
159,116,Gambir,-6.17354,106.838
160,116,Kebon Kelapa,-6.17354,106.838
161,116,Petojo Utara,-6.163,106.824
162,116,Duri Pulo,-6.16232,106.813
163,116,Cideng,-6.17285,106.816
164,116,Petojo Selatan,-6.17117,106.825
165,117,Bendungan Hilir,-6.20596,106.819
166,117,Karet Tengsin,-6.20605,106.825
167,117,Kebon Melati,-6.19402,106.826
168,117,Kebon Kacang,-6.18727,106.826
169,117,Kampung Bali,-6.18013,106.824
170,117,Petamburan,-6.19265,106.814
171,117,Gelora,-6.21112,106.812
172,118,Menteng,-6.19986,106.844
173,118,Pegangsaan,-6.19956,106.855
174,118,Cikini,-6.19075,106.847
175,118,Kebon Sirih,-6.18002,106.842
176,118,Gondangdia,-6.19212,106.836
177,119,Senen,-6.17204,106.849
178,119,Kwitang,-6.18184,106.852
179,119,Kenari,-6.19205,106.858
180,119,Paseban,-6.19005,106.863
181,119,Kramat,-6.1809,106.857
182,119,Bungur,-6.16831,106.856
183,120,Cempaka Putih Timur,-6.17751,106.879
184,120,Cempaka Putih Barat,-6.17823,106.871
185,120,Rawasari,-6.18885,106.874
186,121,Galur,-6.17328,106.864
187,121,Tanah Tinggi,-6.17469,106.858
188,121,Kampung Rawa,-6.17663,106.864
189,121,Johar Baru,-6.17584,106.862
190,122,Gunung Sahari Selatan,-6.15796,106.853
191,122,Kemayoran,-6.16355,106.854
192,122,Kebon Kosong,-6.15796,106.862
193,122,Cempaka Baru,-6.16624,106.872
194,122,Harapan Mulya,-6.1672,106.863
195,122,Sumur Batu,-6.16261,106.877
196,122,Serdang,-6.15709,106.868
197,122,Utan Panjang,-6.16317,106.862
198,123,Pasar Baru,-6.16142,106.841
199,123,Gunung Sahari Utara,-6.14849,106.849
200,123,Mangga Dua Selatan,-6.14077,106.835
201,123,Karang Anyar,-6.15167,106.837
202,123,Kartini,-6.15159,106.843
203,124,Pinangsia,-6.13733,106.822
204,124,Glodok,-6.14512,106.817
205,124,Keagungan,-6.15223,106.819
206,124,Krukut,-6.15628,106.819
207,124,Tamansari,-6.15702,106.833
208,124,Maphar,-6.15402,106.824
209,124,Tangki,-6.14469,106.831
210,124,Mangga Besar,-6.14538,106.822
211,125,Tanah Sareal,-6.15397,106.813
212,125,Tambora,-6.14696,106.813
213,125,Roa Malaka,-6.13827,106.813
214,125,Pekojan,-6.13887,106.808
215,125,Jembatan Lima,-6.14544,106.808
216,125,Krendang,-6.15186,106.808
217,125,Duri Selatan,-6.15948,106.808
218,125,Duri Utara,-6.15515,106.808
219,125,Kalianyar,-6.15982,106.804
220,125,Jembatan Besi,-6.1528,106.802
221,125,Angke,-6.14521,106.799
222,126,Slipi,-6.19508,106.803
223,126,Kota Bambu Selatan,-6.18504,106.802
224,126,Kota Bambu Utara,-6.18845,106.807
225,126,Jati Pulo,-6.17691,106.808
226,126,Kemanggisan,-6.19163,106.794
227,126,Palmerah,-6.20037,106.791
228,127,Tomang,-6.17213,106.803
229,127,Grogol,-6.16215,106.801
230,127,Jelambar,-6.15835,106.793
231,127,Jelambar Baru,-6.14721,106.793
232,127,Wijaya Kusuma,-6.15199,106.781
233,127,Tanjung Duren,-6.17012,106.789
234,127,Tanjung Duren Utara,-6.17699,106.793
235,128,Duri Kepa,-6.17392,106.776
236,128,Kedoya Selatan,-6.18553,106.764
237,128,Kedoya Utara,-6.16773,106.764
238,128,Kebon Jeruk,-6.1909,106.781
239,128,Sukabumi Utara,-6.20221,106.781
240,128,Kelapa Dua,-6.20289,106.771
241,128,Sukabumi Selatan,-6.21002,106.779
242,129,Kembangan Selatan,-6.18553,106.741
243,129,Kembangan Utara,-6.16607,106.756
244,129,Meruya Utara,-6.19551,106.744
245,129,Serengseng,-6.20541,106.759
246,129,Joglo,-6.21347,106.739
247,129,Meruya Selatan,-6.20434,106.737
248,130,Kedaung Kaliangke,-6.15498,106.768
249,130,Kapuk,-6.1368,106.754
250,130,Cengkareng Barat,-6.15182,106.73
251,130,Cengkareng Timur,-6.15071,106.744
252,130,Rawa Buaya,-6.16782,106.739
253,130,Duri Kosambi,-6.17443,106.721
254,131,Kamal,-6.10881,106.732
255,131,Tegal Alur,-6.11674,106.721
256,131,Pegadungan,-6.13108,106.712
257,131,Kalideres,-6.14943,106.702
258,131,Semanan,-6.16812,106.706
259,132,Selong,-6.23732,106.814
260,132,Gunung,-6.23459,106.802
261,132,Kramat Pela,-6.24645,106.801
262,132,Gandaria Utara,-6.25967,106.799
263,132,Cipete Utara,-6.26283,106.812
264,132,Melawai,-6.24713,106.81
265,132,Pulo,-6.25409,106.811
266,132,Petogogan,-6.24587,106.818
267,132,Rawa Barat,-6.23783,106.82
268,132,Senayan,-6.2299,106.817
269,133,Grogol Utara,-6.21249,106.791
270,133,Grogol Selatan,-6.22691,106.787
271,133,Cipulir,-6.24195,106.781
272,133,Kebayoran Lama Selatan,-6.25822,106.785
273,133,Kebayoran Lama Utara,-6.24752,106.786
274,133,Pondok Pinang,-6.28075,106.784
275,134,Ulujami,-6.23032,106.77
276,134,Petukangan Utara,-6.22512,106.745
277,134,Petukangan Selatan,-6.24171,106.757
278,134,Pesanggrahan,-6.25814,106.764
279,134,Bintaro,-6.27426,106.77
280,135,Cipete Selatan,-6.27687,106.813
281,135,Gandaria Selatan,-6.27742,106.802
282,135,Cilandak Barat,-6.29977,106.802
283,135,Lebak Bulus,-6.30523,106.789
284,135,Pondok Labu,-6.31253,106.804
285,136,Pejaten Barat,-6.27652,106.838
286,136,Pejaten Timur,-6.28211,106.854
287,136,Kebagusan,-6.31393,106.836
288,136,Pasar Minggu,-6.30114,106.845
289,136,Jati Padang,-6.2935,106.836
290,136,Ragunan,-6.30455,106.827
291,136,Cilandak Timur,-6.29414,106.815
292,137,Tanjung Barat,-6.31009,106.853
293,137,Lenteng Agung,-6.32895,106.841
294,137,Jagakarsa,-6.32861,106.822
295,137,Ciganjur,-6.34174,106.814
296,137,Cipedak,-6.35637,106.812
297,137,Srengseng Sawah,-6.34925,106.833
298,138,Kuningan Barat,-6.23805,106.831
299,138,Pela Mampang,-6.25084,106.824
300,138,Bangka,-6.26594,106.825
301,138,Pancoran,-6.25609,106.85
302,138,Mampang Prapatan,-6.24688,106.838
303,138,Tegal Parang,-6.25197,106.837
304,139,Kalibata,-6.26441,106.842
305,139,Rawajati,-6.26108,106.857
306,139,Duren Tiga,-6.25805,106.849
307,139,Cikoko,-6.24811,106.862
308,139,Pengadegan,-6.25327,106.86
309,140,Tebet Barat,-6.2374,106.854
310,140,Tebet Timur,-6.23779,106.862
311,140,Kebon Baru,-6.23821,106.869
312,140,Bukit Duri,-6.22328,106.866
313,140,Manggarai,-6.21317,106.858
314,140,Manggarai Selatan,-6.22277,106.855
315,140,Menteng Dalam,-6.23438,106.846
316,141,Setiabudi,-6.20558,106.834
317,141,Karet Tengsin,-6.20601,106.825
318,141,Karet Semanggi,-6.22563,106.825
319,141,Karet Kuningan,-6.22486,106.835
320,141,Kuningan Timur,-6.23606,106.837
321,141,Menteng Atas,-6.21791,106.848
322,141,Pasar Manggis,-6.20989,106.848
323,142,Pisangan Baru,-6.21428,106.876
324,142,Utan Kayu Selatan,-6.20731,106.877
325,142,Utan Kayu Utara,-6.19675,106.876
326,142,Kayu Manis,-6.20187,106.87
327,142,Pal Meriam,-6.20502,106.866
328,142,Kebon Manggis,-6.20871,106.863
329,143,Kayu Putih,-6.17827,106.893
330,143,Jati,-6.19559,106.906
331,143,Rawamangun,-6.1967,106.889
332,143,Pisangan Timur,-6.20959,106.889
333,143,Cipinang,-6.20976,106.899
334,143,Jatinegara Kaum,-6.20131,106.908
335,143,Pulo Gadung,-6.18152,106.91
336,144,Bali Mester,-6.22226,106.877
337,144,Kampung Melayu,-6.22072,106.872
338,144,Bidara Cina,-6.23766,106.877
339,144,Cipinang Cempedak,-6.23954,106.884
340,144,Rawa Bunga,-6.22384,106.882
341,144,Cipinang Besar Selatan,-6.23203,106.891
342,144,Cipinang Besar Utara,-6.22243,106.891
343,144,Cipinang Muara,-6.22879,106.898
344,145,Pondok Bambu,-6.238,106.909
345,145,Duren Sawit,-6.23459,106.924
346,145,Pondok Kelapa,-6.24594,106.941
347,145,Malaka Jaya,-6.22708,106.942
348,145,Malaka Sari,-6.22601,106.935
349,145,Pondok Kopi,-6.22951,106.954
350,145,Klender,-6.22145,106.916
351,146,Kramat Jati,-6.281,106.882
352,146,Batu Ampar,-6.28437,106.872
353,146,Bale Kambang,-6.2857,106.862
354,146,Kampung Tengah,-6.29039,106.876
355,146,Dukuh,-6.29815,106.89
356,146,Cawang,-6.25455,106.874
357,146,Cililitan,-6.26838,106.871
358,147,Pinang Ranti,-6.29465,106.894
359,147,Makasar,-6.27964,106.889
360,147,Halim Perdanakusuma,-6.27042,106.904
361,147,Cipinang Melayu,-6.25788,106.915
362,147,Kebon Pala,-6.25737,106.889
363,148,Cibubur,-6.35625,106.895
364,148,Kelapa Dua Wetan,-6.34089,106.895
365,148,Ciracas,-6.32396,106.888
366,148,Susukan,-6.31253,106.88
367,149,Pekayon,-6.34686,106.875
368,149,Gedong,-6.30591,106.869
369,149,Cijantung,-6.32605,106.868
370,149,Baru,-6.32822,106.856
371,149,Kalisari,-6.34238,106.86
372,150,Lubang Buaya,-6.29363,106.908
373,150,Ceger,-6.31061,106.906
375,150,Cipayung,-6.3327,106.906
376,150,Munjul,-6.35236,106.908
377,150,Pondok Rangon,-6.35821,106.915
378,150,Cilangkap,-6.33023,106.918
379,150,Setu,-6.31172,106.924
380,150,Bambu Apus,-6.31368,106.914
381,151,Cakung Barat,-6.17093,106.948
382,151,Cakung Timur,-6.17264,106.967
383,151,Rawa Terate,-6.17896,106.938
384,151,Jatinegara,-6.23186,106.885
385,151,Penggilingan,-6.2043,106.949
386,151,Pulo Gebang,-6.20891,106.967
387,151,Ujung Menteng,-6.188,106.97
388,152,Kalibaru,-6.10804,106.937
389,152,Cilincing,-6.1112,106.955
390,152,Semper Barat,-6.12886,106.934
391,152,Semper Timur,-6.12733,106.944
392,152,Rorotan,-6.14653,106.961
393,152,Sukapura,-6.15263,106.935
394,152,Marunda,-6.11333,106.973
395,153,Koja Utara,-6.10898,106.911
396,153,Koja Selatan,-6.11721,106.905
397,153,Rawa Badak,-6.13198,106.906
398,153,Tugu Selatan,-6.13753,106.917
399,153,Tugu Utara,-6.12946,106.919
400,153,Lagoa,-6.11875,106.919
401,154,Kelapa Gading Barat,-6.15907,106.911
402,154,Kelapa Gading Timur,-6.16829,106.913
403,154,Pegangsaan Dua,-6.15924,106.925
404,155,Tanjung Priok,-6.11162,106.87
405,155,Kebon Bawang,-6.1275,106.893
406,155,Sungai Bambu,-6.11802,106.883
407,155,Papanggo,-6.12784,106.872
408,155,Warakas,-6.12082,106.878
409,155,Sunter Agung,-6.13731,106.865
410,155,Sunter Jaya,-6.15182,106.885
411,156,Pademangan Timur,-6.13731,106.85
412,156,Pademangan Barat,-6.13637,106.842
413,156,Ancol,-6.12878,106.833
414,157,Penjaringan,-6.11802,106.804
415,157,Pejagalan,-6.13305,106.782
416,157,Pluit,-6.11572,106.784
417,157,Kapuk Muara,-6.11862,106.759
418,157,Kamal Muara,-6.10881,106.732
419,424,Pulau Untung Jawa,-5.97722,106.707
420,424,Pulau Tidung,-5.79889,106.5
421,423,Pulau Panggang,-5.85724,106.62
422,423,Pulau Kelapa,-5.65223,106.578
423,158,Kepulauan Seribu Utara,-5.69115,106.604
424,158,Kepulauan Seribu Selatan,-5.92341,106.572
425,423,Pulau Harapan,-5.65235,106.582
426,424,Pulau Pari,-5.75,106.617
427,,Kalimantan Utara,2.60286,116.508
429,12,Kota Bandung,-6.90331,107.643
430,429,Kecamatan Sukasari,,
431,429,Kecamatan Sukajadi,,
432,429,Kecamatan Cicendo,,
433,429,Kecamatan Andir,,
434,429,Kecamatan Cidadap,,
435,429,Kecamatan Coblong,,
436,429,Kecamatan Bandung wetan,,
437,429,Kecamatan Sumur bandung,,
438,429,Kecamatan Cibeunying kaler,,
439,429,Kecamatan Cibeunying kidul,,
440,429,Kecamatan Kiaracondong,,
441,429,Kecamatan Batununggal,,
442,429,Kecamatan Lengkong,,
443,429,Kecamatan Regol,,
444,429,Kecamatan Astana anyar,,
445,429,Kecamatan Bojongloa kaler,,
446,429,Kecamatan Babakan ciparay,,
447,429,Kecamatan Bojongloa kidul,,
448,429,Kecamatan Bandung kulon,,
449,429,Kecamatan Antapani,,
450,429,Kecamatan Arcamanik,,
451,429,Kecamatan Ujungberung,,
452,429,Kecamatan Cibiru,,
453,429,Kecamatan Rancasari,,
454,429,Kecamatan Buahbatu,,
455,429,Kecamatan Bandung kidul,,
456,429,Kecamatan Gedebage,,
457,429,Kecamatan Panyileukan,,
458,429,Kecamatan Cinambo,,
459,429,Kecamatan Mandalajati,,
464,13,Kota Semarang,,
465,479,Kecamatan Batang Cenaku,,
466,479,Kecamatan Batang Gansal,,
467,479,Kecamatan Batang Peranap,,
468,479,Kecamatan Kelayang,,
469,479,Kecamatan Kuala Cenaku,,
470,479,Kecamatan Lirik,,
471,479,Kecamatan Lubuk Batu Jaya,,
472,479,Kecamatan Pasir Penyu,,
473,479,Kecamatan Peranap,,
474,479,Kecamatan Rakit Kulim,,
475,479,Kecamatan Rengat Barat,,
476,479,Kecamatan Rengat,,
477,479,Kecamatan Seberida,,
478,479,Kecamatan Sungai Lala,,
479,4,Kabupaten Indragiri Hulu,,
480,464,Kecamatan Tembalang,-7.049,110.461
481,28,Kecamatan Asparaga,,
482,28,Kecamatan Batudaa,,
483,28,Kecamatan Batudaa Pantai,,
484,28,Kecamatan Bilato,,
485,28,Kecamatan Biluhu,,
486,28,Kecamatan Boliyohuto,,
487,28,Kecamatan Bongomeme,,
488,28,Kecamatan Dungaliyo,,
489,28,Kecamatan Limboto Barat,,
490,28,Kecamatan Limboto,,
491,28,Kecamatan Mootilango,,
492,28,Kecamatan Pulubala,,
493,28,Kecamatan Tabongo,,
494,28,Kecamatan Telaga Biru,,
495,28,Kecamatan Telaga Jaya,,
496,28,Kecamatan Telaga,,
497,28,Kecamatan Tibawa,,
498,28,Kecamatan Tilango,,
499,28,Kecamatan Tolangohula,,
500,15,Kabupaten Bojonegoro,-7.15863,111.893
501,500,Kecamatan Balen,,
502,500,Kecamatan Baureno,,
503,500,Kecamatan Bojonegoro,,
504,500,Kecamatan Bubulan,,
505,500,Kecamatan Dander,,
506,500,Kecamatan Gayam,,
507,500,Kecamatan Gondang,,
508,500,Kecamatan Kalitidu,,
509,500,Kecamatan Kanor,,
510,500,Kecamatan Kapas,,
511,500,Kecamatan Kasiman,,
512,500,Kecamatan Kedewan,,
513,500,Kecamatan Kedungadem,,
514,500,Kecamatan Kepohbaru,,
515,500,Kecamatan Malo,,
516,500,Kecamatan Margomulyo,,
517,500,Kecamatan Ngambon,,
518,500,Kecamatan Ngasem,,
519,500,Kecamatan Ngraho,,
520,500,Kecamatan Padangan,,
521,500,Kecamatan Purwosari,,
522,500,Kecamatan Sekar,,
523,500,Kecamatan Sugihwaras,,
524,500,Kecamatan Sukosewu,,
525,500,Kecamatan Sumberrejo,,
526,500,Kecamatan Tambakrejo,,
527,500,Kecamatan Temayang,,
528,500,Kecamatan Trucuk,,
529,20,Kota Pontianak,,
532,148,Rambutan,-6.3048,106.884
533,1,Simeulue,2.621,96.079
534,1,Aceh Singkil,2.347,97.852
535,1,Aceh Selatan,3.164,97.436
536,1,Aceh Tenggara,3.365,97.7
537,1,Aceh Timur,4.633,97.614
538,1,Aceh Tengah,4.521,96.862
539,1,Aceh Barat,4.447,96.183
540,1,Aceh Besar,5.382,95.511
541,1,Pidie,5.059,96.03
542,1,Aceh Barat Daya,3.824,96.876
543,1,Gayo Lues,3.981,97.361
544,1,Aceh Tamiang,4.234,97.978
545,1,Nagan Raya,4.16,96.507
546,1,Aceh Jaya,4.833,95.68
547,1,Bener Meriah,4.767,97.004
548,1,Banda Aceh,5.557,95.328
549,1,Kota Sabang,5.836,95.303
550,1,Langsa,4.483,97.979
551,1,Lhokseumawe,5.175,97.096
552,1,Subulussalam,2.727,97.934
553,1,Pidie Jaya,5.138,96.21
554,1,Aceh Utara,5.022,97.162
555,1,Bireuen,5.095,96.607
556,2,Nias,1.061,97.737
557,2,Mandailing Natal,0.773,99.368
558,2,Tapanuli Selatan,1.49,99.256
559,2,Tapanuli Tengah,1.839,98.655
560,2,Tapanuli Utara,1.99,99.075
561,2,Toba Samosir,2.381,99.263
562,2,Labuhanbatu,2.277,100.059
563,2,Asahan,2.802,99.561
564,2,Simalungun,2.978,99.032
565,2,Dairi,2.844,98.267
566,2,Karo,3.12,98.297
567,2,Deli Serdang,3.477,98.694
568,2,Langkat,3.709,98.222
569,2,Nias Selatan,0.336,98.097
570,2,Humbang Hasundutan,2.271,98.57
571,2,Pakpak Barat,2.555,98.24
572,2,Samosir,2.556,98.713
573,2,Serdang Bedagai,3.365,99.056
574,2,Batu Bara,3.236,99.469
575,2,Padang Lawas Utara,1.592,99.754
576,2,Padang Lawas,1.142,99.843
577,2,Labuhanbatu Selatan,1.836,100.132
578,2,Labuhanbatu Utara,2.409,99.753
579,2,Nias Utara,1.309,97.357
580,2,Nias Barat,1.035,97.498
581,2,Sibolga,1.739,98.789
582,2,Kota Tanjungbalai,2.965,99.794
583,2,Pematangsiantar,2.96,99.062
584,2,Tebingtinggi,3.328,99.155
585,2,Kota Medan,3.629,98.667
586,2,Kota Binjai,3.602,98.485
587,2,Padangsidimpuan,1.393,99.285
588,2,Gunungsitoli,1.26,97.582
589,3,Kepulauan Mentawai,-1.84,99.331
590,3,Pesisir Selatan,-1.74,100.882
591,3,Solok,-0.962,100.819
592,3,Sijunjung,-0.683,101.087
593,3,Padang Pariaman,-0.563,100.228
594,3,Agam,-0.25,100.167
595,3,Lima Puluh Kota,0.03,100.567
596,3,Pasaman,0.39,100.083
597,3,Solok Selatan,-1.407,101.253
598,3,Dharmasraya,-1.131,101.552
599,3,Pasaman Barat,0.205,99.676
600,3,Padang,-0.896,100.435
601,3,Solok,-0.784,100.629
602,3,Sawahlunto,-0.653,100.755
603,3,Padang Panjang,-0.473,100.4
604,3,Bukittinggi,-0.303,100.376
605,3,Payakumbuh,-0.23,100.632
606,3,Pariaman,-0.605,100.141
607,3,Tanah Datar,-0.473,100.581
608,4,Kuantan Singingi,-0.479,101.502
609,4,Indragiri Hilir,-0.235,103.154
610,4,Pelalawan,0.217,102.264
611,4,Siak,0.825,101.824
612,4,Kampar,0.327,101.072
613,4,Rokan Hulu,0.94,100.474
614,4,Bengkalis,1.405,101.663
615,4,Rokan Hilir,1.764,100.75
616,4,Kepulauan Meranti,1.004,102.648
617,4,Pekanbaru,0.548,101.464
618,4,Dumai,1.8,101.308
619,5,Kerinci,-2.033,101.47
620,5,Merangin,-2.197,102.065
621,5,Sarolangun,-2.31,102.664
622,5,Batang Hari,-1.746,103.093
623,5,Muaro Jambi,-1.607,103.744
624,5,Tanjung Jabung Timur,-1.224,103.97
625,5,Tanjung Jabung Barat,-1.07,103.113
626,5,Tebo,-1.311,102.362
627,5,Bungo,-1.599,101.932
628,5,Jambi,-1.613,103.598
629,5,Sungai Penuh,-2.116,101.338
630,6,Ogan Komering Ulu,-4.1,104.091
631,6,Ogan Komering Ilir,-3.342,105.39
632,6,Muara Enim,-3.553,103.988
633,6,Lahat,-3.83,103.386
634,6,Musi Rawas,-2.964,102.948
635,6,Musi Banyuasin,-2.441,103.828
636,6,Banyu Asin,-2.499,104.665
637,6,Ogan Komering Ulu Selatan,-4.598,103.918
638,6,Ogan Komering Ulu Timur,-4.069,104.566
639,6,Ogan Ilir,-3.412,104.599
640,6,Empat Lawang,-3.751,102.956
641,6,Palembang,-2.975,104.733
642,6,Prabumulih,-3.451,104.229
643,6,Pagar Alam,-4.11,103.261
644,6,Lubuklinggau,-3.26,102.881
645,7,Bengkulu Selatan,-4.349,103.023
646,7,Rejang Lebong,-3.43,102.697
647,7,Bengkulu Utara,-3.331,102.005
648,7,Kaur,-4.607,103.403
649,7,Seluma,-4.052,102.656
650,7,Mukomuko,-2.703,101.487
651,7,Lebong,-3.089,102.246
652,7,Kepahiang,-3.627,102.643
653,7,Bengkulu Tengah,-3.687,102.411
654,7,Bengkulu,-3.824,102.311
655,8,Lampung Barat,-5.21,104.194
656,8,Tanggamus,-5.436,104.671
657,8,Lampung Selatan,-5.524,105.498
658,8,Lampung Timur,-5.137,105.65
